freq	dB(S(1,1))
6.67999999999999972E8	-3.18979540231715886E0
6.69000000000000039E8	-3.19185511055039939E0
6.70000000000000018E8	-3.19391514536424115E0
6.70999999999999908E8	-3.19597554764498604E0
6.72000000000000064E8	-3.19803635816488629E0
6.72999999999999954E8	-3.20009761757936495E0
6.74000000000000021E8	-3.20215936644645272E0
6.75000000000000000E8	-3.20422164522414965E0
6.75999999999999979E8	-3.20628449425450546E0
6.77000000000000046E8	-3.20834795379519910E0
6.77999999999999936E8	-3.21041206397946599E0
6.79000000000000092E8	-3.21247686485165751E0
6.79999999999999982E8	-3.21454239635335881E0
6.80999999999999961E8	-3.21660869834180918E0
6.82000000000000028E8	-3.21867581055000151E0
6.83000000000000007E8	-3.22074377263481004E0
6.84000000000000075E8	-3.22281262415054215E0
6.84999999999999964E8	-3.22488240455117303E0
6.85999999999999943E8	-3.22695315321633158E0
6.87000000000000011E8	-3.22902490940661968E0
6.87999999999999989E8	-3.23109771231364595E0
6.89000000000000057E8	-3.23317160102012391E0
6.90000000000000036E8	-3.23524661452949758E0
6.90999999999999925E8	-3.23732279175531712E0
6.91999999999999993E8	-3.23940017152489546E0
6.92999999999999972E8	-3.24147879256595672E0
6.94000000000000039E8	-3.24355869353877901E0
6.95000000000000018E8	-3.24563991299616372E0
6.95999999999999908E8	-3.24772248943499386E0
6.97000000000000064E8	-3.24980646124595607E0
6.97999999999999954E8	-3.25189186673777719E0
6.99000000000000021E8	-3.25397874415860588E0
7.00000000000000000E8	-3.25606713164613160E0
7.00999999999999979E8	-3.25815706728074472E0
7.02000000000000046E8	-3.26024858905857595E0
7.02999999999999936E8	-3.26234173489585100E0
7.04000000000000092E8	-3.26443654262163552E0
7.04999999999999982E8	-3.26653305001108452E0
7.05999999999999961E8	-3.26863129474359404E0
7.07000000000000028E8	-3.27073131443235177E0
7.08000000000000007E8	-3.27283314661828761E0
7.09000000000000075E8	-3.27493682876339021E0
7.09999999999999964E8	-3.27704239826477517E0
7.10999999999999943E8	-3.27914989243642196E0
7.12000000000000011E8	-3.28125934853968459E0
7.12999999999999989E8	-3.28337080374640244E0
7.14000000000000057E8	-3.28548429517775897E0
7.15000000000000036E8	-3.28759985987351611E0
7.15999999999999925E8	-3.28971753480917339E0
7.16999999999999993E8	-3.29183735689976986E0
7.17999999999999972E8	-3.29395936298449277E0
7.19000000000000039E8	-3.29608358984850369E0
7.20000000000000018E8	-3.29821007420162182E0
7.20999999999999908E8	-3.30033885269898253E0
7.22000000000000064E8	-3.30246996193254416E0
7.22999999999999954E8	-3.30460343842288351E0
7.24000000000000021E8	-3.30673931863787640E0
7.25000000000000000E8	-3.30887763898280163E0
7.25999999999999979E8	-3.31101843580550437E0
7.27000000000000046E8	-3.31316174539557995E0
7.27999999999999936E8	-3.31530760396700952E0
7.29000000000000092E8	-3.31745604770224123E0
7.29999999999999982E8	-3.31960711271079489E0
7.30999999999999961E8	-3.32176083505621911E0
7.32000000000000028E8	-3.32391725073104327E0
7.33000000000000007E8	-3.32607639568039648E0
