freq	dB(S(2,2))
8.62999999999999901E8	-1.62679361572125836E0
8.64000000000000057E8	-1.64044979447993233E0
8.65000000000000036E8	-1.65433854039605199E0
8.66000000000000014E8	-1.66846482727526535E0
8.66999999999999993E8	-1.68283376057010181E0
8.67999999999999972E8	-1.69745058136949734E0
8.69000000000000128E8	-1.71232067069626659E0
8.69999999999999929E8	-1.72744955386398624E0
8.70999999999999908E8	-1.74284290499769901E0
8.72000000000000064E8	-1.75850655174634585E0
8.73000000000000043E8	-1.77444648019593609E0
8.74000000000000021E8	-1.79066883981491420E0
8.75000000000000000E8	-1.80717994874353138E0
8.75999999999999979E8	-1.82398629922930722E0
8.76999999999999957E8	-1.84109456323630694E0
8.77999999999999936E8	-1.85851159820361933E0
8.79000000000000092E8	-1.87624445321427413E0
8.80000000000000071E8	-1.89430037517397443E0
8.80999999999999872E8	-1.91268681529740392E0
8.82000000000000028E8	-1.93141143595466436E0
8.83000000000000007E8	-1.95048211754907963E0
8.83999999999999986E8	-1.96990696592355974E0
8.84999999999999964E8	-1.98969431983784806E0
8.85999999999999943E8	-2.00985275873603308E0
8.87000000000000099E8	-2.03039111102715530E0
8.87999999999999901E8	-2.05131846244380167E0
8.89000000000000057E8	-2.07264416486350944E0
8.90000000000000036E8	-2.09437784544727235E0
8.91000000000000014E8	-2.11652941610217393E0
8.91999999999999993E8	-2.13910908337017247E0
8.92999999999999972E8	-2.16212735871142492E0
8.94000000000000128E8	-2.18559506904781742E0
8.94999999999999929E8	-2.20952336806799776E0
8.95999999999999908E8	-2.23392374760939116E0
8.97000000000000064E8	-2.25880804975526939E0
8.98000000000000043E8	-2.28418847936333780E0
8.99000000000000021E8	-2.31007761704591053E0
9.00000000000000000E8	-2.33648843271561990E0
9.00999999999999979E8	-2.36343429988772380E0
9.01999999999999957E8	-2.39092901018966453E0
9.02999999999999936E8	-2.41898678889886520E0
9.04000000000000092E8	-2.44762231089712312E0
9.05000000000000071E8	-2.47685071729618977E0
9.05999999999999872E8	-2.50668763294034358E0
9.07000000000000028E8	-2.53714918459412253E0
9.08000000000000007E8	-2.56825201990286356E0
9.08999999999999986E8	-2.60001332712903777E0
9.09999999999999964E8	-2.63245085597545181E0
9.10999999999999943E8	-2.66558293903709131E0
9.12000000000000099E8	-2.69942851464407330E0
9.12999999999999901E8	-2.73400715020530027E0
9.14000000000000057E8	-2.76933906717549982E0
9.15000000000000036E8	-2.80544516674532796E0
9.16000000000000014E8	-2.84234705697371037E0
9.16999999999999993E8	-2.88006708111409537E0
9.17999999999999972E8	-2.91862834731479781E0
9.19000000000000128E8	-2.95805475974671817E0
9.19999999999999929E8	-2.99837105124793890E0
9.20999999999999908E8	-3.03960281744866556E0
9.22000000000000064E8	-3.08177655281628571E0
9.23000000000000043E8	-3.12491968827674649E0
9.24000000000000021E8	-3.16906063092329315E0
9.25000000000000000E8	-3.21422880564599556E0
9.25999999999999979E8	-3.26045469878009930E0
9.26999999999999957E8	-3.30776990437619300E0
9.27999999999999936E8	-3.35620717272589397E0
9.29000000000000092E8	-3.40580046135532744E0
9.30000000000000071E8	-3.45658498901329647E0
9.30999999999999872E8	-3.50859729249341168E0
9.32000000000000028E8	-3.56187528671122777E0
9.33000000000000007E8	-3.61645832796364930E0
9.33999999999999986E8	-3.67238728122195823E0
9.34999999999999964E8	-3.72970459073515404E0
9.35999999999999943E8	-3.78845435537656661E0
9.37000000000000099E8	-3.84868240803354533E0
9.37999999999999901E8	-3.91043640017731420E0
9.39000000000000057E8	-3.97376589128211943E0
9.40000000000000036E8	-4.03872244409333447E0
9.41000000000000014E8	-4.10535972588779963E0
9.41999999999999993E8	-4.17373361620554739E0
9.42999999999999972E8	-4.24390232179114779E0
9.44000000000000128E8	-4.31592649899876868E0
9.44999999999999929E8	-4.38986938482924316E0
9.45999999999999908E8	-4.46579693663015842E0
9.47000000000000064E8	-4.54377798205707784E0
9.48000000000000043E8	-4.62388437958207810E0
9.49000000000000021E8	-4.70619119067601410E0
9.50000000000000000E8	-4.79077686491849430E0
9.50999999999999979E8	-4.87772343927110885E0
9.51999999999999957E8	-4.96711675245637885E0
9.52999999999999936E8	-5.05904667669606400E0
9.54000000000000092E8	-5.15360736775659856E0
9.55000000000000071E8	-5.25089753563222050E0
9.55999999999999872E8	-5.35102073831433156E0
9.57000000000000028E8	-5.45408569985893266E0
9.58000000000000007E8	-5.56020665750247911E0
9.58999999999999986E8	-5.66950373845689448E0
9.59999999999999964E8	-5.78210337236252236E0
9.60999999999999943E8	-5.89813874108662439E0
9.62000000000000099E8	-6.01775027240798721E0
9.62999999999999901E8	-6.14108618081645119E0
9.64000000000000057E8	-6.26830306325865294E0
9.65000000000000036E8	-6.39956655472096614E0
9.66000000000000014E8	-6.53505205278800538E0
9.66999999999999993E8	-6.67494551909016032E0
9.67999999999999972E8	-6.81944436850277036E0
9.69000000000000128E8	-6.96875845822778039E0
9.69999999999999929E8	-7.12311118932040443E0
9.70999999999999908E8	-7.28274073830992386E0
9.72000000000000064E8	-7.44790143667319082E0
9.73000000000000043E8	-7.61886532061708799E0
9.74000000000000021E8	-7.79592387702209066E0
9.75000000000000000E8	-7.97939001628728128E0
9.75999999999999979E8	-8.16960030782085767E0
9.76999999999999957E8	-8.36691752283475942E0
9.77999999999999936E8	-8.57173353393429416E0
9.79000000000000092E8	-8.78447263627727359E0
9.80000000000000071E8	-9.00559536228383983E0
9.80999999999999872E8	-9.23560288326429912E0
9.82000000000000028E8	-9.47504210744812525E0
9.83000000000000007E8	-9.72451160946086901E0
9.83999999999999986E8	-9.98466856055027208E0
9.84999999999999964E8	-1.02562368645561275E1
9.85999999999999943E8	-1.05400167607096140E1
9.87000000000000099E8	-1.08368962174869354E1
9.87999999999999901E8	-1.11478645305921908E1
9.89000000000000057E8	-1.14740286503781252E1
9.90000000000000036E8	-1.18166329158230932E1
9.91000000000000014E8	-1.21770830726430468E1
9.91999999999999993E8	-1.25569757249945391E1
9.92999999999999972E8	-1.29581347400496250E1
9.94000000000000128E8	-1.33826566340750408E1
9.94999999999999929E8	-1.38329676789398737E1
9.95999999999999908E8	-1.43118964641411806E1
9.97000000000000064E8	-1.48227670697090574E1
9.98000000000000043E8	-1.53695200441720070E1
9.99000000000000021E8	-1.59568713313019428E1
1.00000000000000000E9	-1.65905235831421538E1
1.00099999999999989E9	-1.72774505173673876E1
1.00200000000000000E9	-1.80262838196178476E1
1.00299999999999989E9	-1.88478439402609377E1
1.00400000000000000E9	-1.97558693695331078E1
1.00500000000000012E9	-2.07680037179612675E1
1.00599999999999978E9	-2.19070553740957674E1
1.00700000000000012E9	-2.32022948698592568E1
1.00800000000000001E9	-2.46895052678421623E1
1.00899999999999990E9	-2.64043299174002044E1
1.01000000000000001E9	-2.83473552429477449E1
1.01099999999999990E9	-3.03476525185490820E1
1.01200000000000001E9	-3.17322607831260450E1
1.01299999999999990E9	-3.14930719308188811E1
1.01400000000000001E9	-2.98358399143430431E1
1.01500000000000012E9	-2.77979891180524952E1
