time	Tran1.TRAN.Vout
1.02274701778149568E-7	1.73925781895504561E-1
1.02374701778149535E-7	4.11492362405931189E-2
1.02474185809009666E-7	-7.52972932773190884E-2
1.02542263733981165E-7	-1.65812805802303265E-1
1.02604007493325389E-7	-4.01014905575798863E-1
1.02671178451705614E-7	-3.40033354821962241E-1
1.02722541100510156E-7	-2.90172599153290989E-1
1.02769655910526336E-7	-1.95977056202788225E-1
1.02826322254130331E-7	-8.49990119014500678E-2
1.02881443213743884E-7	6.23978260119504569E-2
1.02934772005628883E-7	1.61089289131064217E-1
1.03004823282313840E-7	2.43041245287245200E-1
1.03047777332781965E-7	2.76783209728506518E-1
1.03112506454065400E-7	2.46706871792867766E-1
1.03178540192223300E-7	2.02146135948992978E-1
1.03277121959633811E-7	1.55356910634205603E-1
1.03377121959633822E-7	1.31026111502368714E-2
1.03477121959633789E-7	-8.65321199932148488E-2
1.03538552349317570E-7	-2.20268762682699037E-1
1.03597601882261769E-7	-4.08436456518739988E-1
1.03665195819226663E-7	-3.30256279288069532E-1
1.03718675666666194E-7	-2.69956096603403184E-1
1.03777296222523319E-7	-1.47946089925862245E-1
1.03838215509352416E-7	-1.36756712516572843E-2
1.03886784466156157E-7	1.13911156011711112E-1
1.03949937623863398E-7	1.94793429754040237E-1
1.04008419683125952E-7	2.64574958799580751E-1
1.04054581620207864E-7	2.74188193545271641E-1
1.04139645646039813E-7	2.12004211435847711E-1
1.04236391877116197E-7	1.77758582180631963E-1
1.04336391877116164E-7	4.94049545626210040E-2
1.04436391877116130E-7	-7.15460877105927207E-2
1.04510230340070631E-7	-1.70413793113274448E-1
1.04587017779525859E-7	-4.07094956279570752E-1
1.04663732477896110E-7	-3.18513518267176154E-1
1.04714277693547864E-7	-2.45861888352316438E-1
1.04778481339949514E-7	-1.15047241991692872E-1
1.04843193611287644E-7	4.70440665861769780E-2
1.04888540647406425E-7	1.45101131792093141E-1
1.04959108001152335E-7	2.26257560366894994E-1
1.05005057557361581E-7	2.73305460101984110E-1
1.05052494692991005E-7	2.66973066150856653E-1
1.05128468584761814E-7	2.08792612785242948E-1
1.05214428663553594E-7	1.81732453794844129E-1
1.05314428663553583E-7	5.83387556227596882E-2
1.05414428663553550E-7	-6.68311444326584070E-2
1.05488722726394046E-7	-1.49782478114338202E-1
1.05547469202406718E-7	-3.89347735160002539E-1
1.05607914114826373E-7	-3.58273396613265049E-1
1.05652448807464139E-7	-3.14948107569551317E-1
1.05694574108110562E-7	-2.52507375027199776E-1
1.05762661321534357E-7	-1.14248491841502808E-1
1.05826017772064795E-7	4.51638860535210540E-2
1.05871852528849830E-7	1.44347696109742074E-1
1.05942113294677087E-7	2.25773806237045616E-1
1.05996454956765618E-7	2.76492837860057339E-1
1.06067842782254673E-7	2.43017896891323071E-1
1.06163019863468744E-7	1.96368784807711450E-1
1.06263019863468688E-7	1.10410865126578250E-1
1.06363019863468677E-7	-3.28311087954728276E-2
1.06454124857585453E-7	-1.09281402431754016E-1
1.06521860942241586E-7	-3.66198499449978598E-1
1.06600555256350704E-7	-3.45569769063318422E-1
1.06661625032353746E-7	-2.83763229519456717E-1
1.06713332424651508E-7	-1.76214289453911910E-1
1.06770502005687473E-7	-6.25084556191727359E-2
1.06831876311443841E-7	1.01990750000959851E-1
1.06896839488214801E-7	1.90670306430742587E-1
1.06954832090481378E-7	2.60498250662027209E-1
1.06994049610489750E-7	2.77385169170197798E-1
1.07072034356655710E-7	2.25339002358096074E-1
1.07165502152394532E-7	1.90752725785594657E-1
1.07265502152394498E-7	8.28917367601248145E-2
1.07365272897610975E-7	-5.26499576287229942E-2
1.07445900647456405E-7	-1.22635202354085715E-1
1.07511191214775415E-7	-3.83214243478725436E-1
1.07578563179048725E-7	-3.53085527652671782E-1
1.07639806473824184E-7	-2.91674869686750116E-1
1.07695796705514235E-7	-1.78861721142531982E-1
1.07767481556359734E-7	-2.74235658879734601E-2
1.07825057721639306E-7	1.21164071934130413E-1
1.07890319901678278E-7	2.02116853735108792E-1
1.07944441812070613E-7	2.65689826201963575E-1
1.07987447046409812E-7	2.74723369872025902E-1
1.08079900992797207E-7	2.08643488761178286E-1
1.08148726974900478E-7	1.90954189392140483E-1
1.08248726974900444E-7	8.31863323625805506E-2
1.08348443930361671E-7	-5.24415390191286601E-2
1.08429430142956340E-7	-1.22692497877311224E-1
1.08494105841089317E-7	-3.81632003292286903E-1
1.08563269613850899E-7	-3.51682242981672610E-1
1.08624197538533185E-7	-2.90487279089711858E-1
1.08679860369605952E-7	-1.77915921052089887E-1
1.08747812749336226E-7	-3.61479806512633406E-2
1.08803996017494553E-7	1.12117818234052002E-1
1.08870844359055186E-7	1.98634711031846978E-1
1.08925475427783658E-7	2.63561027898153633E-1
1.08970098516315761E-7	2.75071283230566843E-1
1.09061486346454473E-7	2.09707843357912660E-1
1.09130361057854430E-7	1.91893672049495256E-1
1.09230361057854353E-7	8.61903238946898043E-2
1.09329484790913245E-7	-4.99744485384946113E-2
1.09413148299198504E-7	-1.22227633274699343E-1
1.09470769140985325E-7	-3.60646067754802235E-1
1.09535739192014936E-7	-3.67128794617783960E-1
1.09589564481710022E-7	-3.12306334792806117E-1
1.09629168807441801E-7	-2.51717189742334524E-1
1.09697051402643786E-7	-1.13968079390130184E-1
1.09755937313430452E-7	3.22010931123609989E-2
1.09803013636542990E-7	1.39345190656110551E-1
1.09871351116028704E-7	2.19137876603698878E-1
1.09922518846507056E-7	2.73179615956907318E-1
1.09972568813612193E-7	2.65590049187846322E-1
1.10047713069259889E-7	2.08422687013648700E-1
1.10132559730463675E-7	1.81734597789327545E-1
1.10232559730463664E-7	5.75818019194742714E-2
1.10332559730463653E-7	-6.75230217235315777E-2
1.10406107537583065E-7	-1.48288609433109730E-1
1.10465469664222771E-7	-3.89692359258124332E-1
1.10528021816684241E-7	-3.55572221788605658E-1
1.10575602427572939E-7	-3.10275766839328604E-1
1.10615812930898594E-7	-2.45714703982802662E-1
1.10684426256246948E-7	-1.06985981580562295E-1
1.10742079021584128E-7	3.98602808410486675E-2
1.10787967485225303E-7	1.41703468118708109E-1
1.10859931827395619E-7	2.25698892788017869E-1
1.10913965155208016E-7	2.76500406739227644E-1
1.10971001884812859E-7	2.54778899137602721E-1
1.11038729191014074E-7	2.05213095912676646E-1
1.11132508612442682E-7	1.69169770033934053E-1
1.11232508612442693E-7	3.24679938273296331E-2
1.11331851280082672E-7	-7.92427406602921813E-2
1.11401329095539303E-7	-1.95263473520381958E-1
1.11475784766483654E-7	-4.04533591827864303E-1
1.11554867213447917E-7	-3.14088201397745603E-1
1.11606948511113613E-7	-2.28604925954317828E-1
